plot_year,Browsing_percent_plot,old_browsing_plot,young_browsing_plot,no_browsing_plot,height_plot,growth,FAI,site,NPP_July2016,NPP_June2016,EffectiveMooseDensitykm2,year_site,mean.temp,summ.temp,wint.temp,rain.GP,rain.year,rain.wint,site_Treatment,territory,EX,build_year,sample_year,time,date,month,day,plot,species_cor,nom_lat,missingpicnote,LON..NAD83.MTM..Modified.Transverse.Mercator..zone.6.,LAT..NAD83.MTM..Modified.Transverse.Mercator..zone.6.,LON.E,LAT.N,browsingfactorial
116_2014,32.84313725,0,0.592592593,2.37037037,18.11111111,1.154509167,4.091653404,MA1002,6.5,4.880000114,3.3,2014_MA1002,1.49630137,14.75122951,-8.147802198,3.337704918,02/01/1900,2.796153846,MA1002_TE,Matane,TE,2010,2014,T4,31/05/2014,5,31,116,Abibal,Abies balsamea,ok,362340.4968,5401277.938,-66.7174942,48.74727417,no
116_2015,NA,NA,NA,NA,22.74242424,1.10585755,4.294980972,MA1002,6.5,4.880000114,3.3,2015_MA1002,2.404508197,14.18606557,-5.790710383,3.009836066,02/01/1900,2.372131148,MA1002_TE,Matane,TE,2010,2015,T5,31/05/2015,5,31,116,Abibal,Abies balsamea,ok,362340.4968,5401277.938,-66.7174942,48.74727417,NA
117_2011,100,1,0,0,25,-2.264323596,0.154199162,MA1002,6.5,4.880000114,3.3,2011_MA1002,3.190710383,13.9647541,-4.734699454,3.342622951,02/01/1900,1.975409836,MA1002_TE,Matane,TE,2010,2011,T1,08/07/2011,7,8,117,Abibal,Abies balsamea,ok,362340.4968,5401277.938,-66.7174942,48.74727417,yes
117_2012,54.6031746,2.666666667,0.5,2.166666667,15.91666667,3.233758775,1.505312891,MA1002,6.5,4.880000114,3.3,2012_MA1002,3.266575342,14.85860656,-4.883241758,2.674590164,02/01/1900,2.858791209,MA1002_TE,Matane,TE,2010,2012,T2,17/06/2012,6,17,117,Abibal,Abies balsamea,ok,362340.4968,5401277.938,-66.7174942,48.74727417,yes
117_2013,21.85185185,1.555555556,0.666666667,6.111111111,28.88888889,0,2.322741283,MA1002,6.5,4.880000114,3.3,2013_MA1002,1.141369863,13.48319672,-8.075,2.595081967,2.789315068,2.932967033,MA1002_TE,Matane,TE,2010,2013,T3,NA,NA,NA,117,Abibal,Abies balsamea,ok,362340.4968,5401277.938,-66.7174942,48.74727417,no
117_2015,NA,NA,NA,NA,38.28,0.972343484,1.953712182,MA1002,6.5,4.880000114,3.3,2015_MA1002,2.404508197,14.18606557,-5.790710383,3.009836066,02/01/1900,2.372131148,MA1002_TE,Matane,TE,2010,2015,T5,31/05/2015,5,31,117,Abibal,Abies balsamea,ok,362340.4968,5401277.938,-66.7174942,48.74727417,NA
118_2012,20,0.4,0.6,3.2,17.8,1.545556656,1.371605484,MA1002,6.5,4.880000114,3.3,2012_MA1002,3.266575342,14.85860656,-4.883241758,2.674590164,02/01/1900,2.858791209,MA1002_TE,Matane,TE,2010,2012,T2,17/06/2012,6,17,118,Abibal,Abies balsamea,ok,362340.4968,5401277.938,-66.7174942,48.74727417,no
118_2013,62.5,2,0.5,1.5,24,-0.772778328,2.421816157,MA1002,6.5,4.880000114,3.3,2013_MA1002,1.141369863,13.48319672,-8.075,2.595081967,2.789315068,2.932967033,MA1002_TE,Matane,TE,2010,2013,T3,NA,NA,NA,118,Abibal,Abies balsamea,ok,362340.4968,5401277.938,-66.7174942,48.74727417,yes
118_2014,0,0,0,1.6,20.9,1.131746326,3.082599923,MA1002,6.5,4.880000114,3.3,2014_MA1002,1.49630137,14.75122951,-8.147802198,3.337704918,02/01/1900,2.796153846,MA1002_TE,Matane,TE,2010,2014,T4,31/05/2014,5,31,118,Abibal,Abies balsamea,ok,362340.4968,5401277.938,-66.7174942,48.74727417,no
118_2015,NA,NA,NA,NA,25.44,1.595413323,3.190803479,MA1002,6.5,4.880000114,3.3,2015_MA1002,2.404508197,14.18606557,-5.790710383,3.009836066,02/01/1900,2.372131148,MA1002_TE,Matane,TE,2010,2015,T5,31/05/2015,5,31,118,Abibal,Abies balsamea,ok,362340.4968,5401277.938,-66.7174942,48.74727417,NA
119_2012,33.33333333,0,1,2,17,1.121774993,0.687430593,MA1002,6.5,4.880000114,3.3,2012_MA1002,3.266575342,14.85860656,-4.883241758,2.674590164,02/01/1900,2.858791209,MA1002_TE,Matane,TE,2010,2012,T2,17/06/2012,6,17,119,Abibal,Abies balsamea,ok,362340.4968,5401277.938,-66.7174942,48.74727417,yes
119_2013,90,0.5,2.5,0.5,21.5,-0.174498332,1.229974822,MA1002,6.5,4.880000114,3.3,2013_MA1002,1.141369863,13.48319672,-8.075,2.595081967,2.789315068,2.932967033,MA1002_TE,Matane,TE,2010,2013,T3,NA,NA,NA,119,Abibal,Abies balsamea,ok,362340.4968,5401277.938,-66.7174942,48.74727417,yes
119_2014,20,0,0.2,2,20.8,-0.438323192,1.565208079,MA1002,6.5,4.880000114,3.3,2014_MA1002,1.49630137,14.75122951,-8.147802198,3.337704918,02/01/1900,2.796153846,MA1002_TE,Matane,TE,2010,2014,T4,31/05/2014,5,31,119,Abibal,Abies balsamea,ok,362340.4968,5401277.938,-66.7174942,48.74727417,yes
119_2015,NA,NA,NA,NA,19.04166667,0.540660559,2.611327511,MA1002,6.5,4.880000114,3.3,2015_MA1002,2.404508197,14.18606557,-5.790710383,3.009836066,02/01/1900,2.372131148,MA1002_TE,Matane,TE,2010,2015,T5,31/05/2015,5,31,119,Abibal,Abies balsamea,ok,362340.4968,5401277.938,-66.7174942,48.74727417,NA
12_2011,12.55232396,3.071428571,0,19,78.78571429,1.069726824,5.328614364,CA1001,6.5,5.050000191,2,2011_CA1001,2.940027322,14.06721311,-5.328688525,3.37704918,02/01/1900,2.069398907,CA1001_EX,Casault,EX,2010,2011,T1,19/07/2011,7,19,12,Abibal,Abies balsamea,ok,332458.5303,5365787.26,-67.12621307,48.43013629,yes
12_2012,0,0,0,30.69230769,83.07692308,3.892655102,4.211293328,CA1001,6.5,5.050000191,2,2012_CA1001,3.109178082,14.90819672,-5.336813187,2.631967213,02/01/1900,2.818681319,CA1001_EX,Casault,EX,2010,2012,T2,27/05/2012,5,27,12,Abibal,Abies balsamea,ok,332458.5303,5365787.26,-67.12621307,48.43013629,no
12_2013,0,0,0,98.76923077,98.69230769,10.22253416,3.277689207,CA1001,6.5,5.050000191,2,2013_CA1001,0.843013699,13.4795082,-8.667857143,2.714754098,2.881917808,3.002747253,CA1001_EX,Casault,EX,2010,2013,T3,NA,NA,NA,12,Abibal,Abies balsamea,ok,332458.5303,5365787.26,-67.12621307,48.43013629,no
12_2014,0,0,0,115.7,139.7,3.668619698,3.453621833,CA1001,6.5,5.050000191,2,2014_CA1001,1.270273973,14.89262295,-8.703021978,3.249180328,02/01/1900,2.63021978,CA1001_EX,Casault,EX,2010,2014,T4,25/05/2014,5,25,12,Abibal,Abies balsamea,ok,332458.5303,5365787.26,-67.12621307,48.43013629,no
12_2015,NA,NA,NA,NA,154.4166667,0,3.047000718,CA1001,6.5,5.050000191,2,2015_CA1001,2.224863388,14.30286885,-6.178142077,3.221311475,02/01/1900,2.657377049,CA1001_EX,Casault,EX,2010,2015,T5,26/05/2015,5,26,12,Abibal,Abies balsamea,ok,332458.5303,5365787.26,-67.12621307,48.43013629,NA
120_2013,0,0,0,1,19.5,2.035813875,1.663310858,MA1002,6.5,4.880000114,3.3,2013_MA1002,1.141369863,13.48319672,-8.075,2.595081967,2.789315068,2.932967033,MA1002_TE,Matane,TE,2010,2013,T3,NA,NA,NA,120,Abibal,Abies balsamea,ok,362340.4968,5401277.938,-66.7174942,48.74727417,no
120_2014,0,0,0,3,27.66666667,-1.326315162,2.164648483,MA1002,6.5,4.880000114,3.3,2014_MA1002,1.49630137,14.75122951,-8.147802198,3.337704918,02/01/1900,2.796153846,MA1002_TE,Matane,TE,2010,2014,T4,31/05/2014,5,31,120,Abibal,Abies balsamea,ok,362340.4968,5401277.938,-66.7174942,48.74727417,no
120_2015,NA,NA,NA,NA,22.34615385,2.453283557,4.236677516,MA1002,6.5,4.880000114,3.3,2015_MA1002,2.404508197,14.18606557,-5.790710383,3.009836066,02/01/1900,2.372131148,MA1002_TE,Matane,TE,2010,2015,T5,31/05/2015,5,31,120,Abibal,Abies balsamea,ok,362340.4968,5401277.938,-66.7174942,48.74727417,NA
121_2011,39.18918919,29,0,45,91,-11.21774993,1.894078362,MA1003,6.5,5.46999979,3.3,2011_MA1003,2.812978142,13.42008197,-4.954098361,3.304918033,02/01/1900,1.801639344,MA1003_EX,Matane,EX,2010,2011,T1,11/07/2011,7,11,121,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,yes
121_2012,23.37662338,18,0,59,46,0.249283332,1.297450877,MA1003,6.5,5.46999979,3.3,2012_MA1003,2.898219178,14.31598361,-5.095879121,2.462295082,02/01/1900,2.62967033,MA1003_EX,Matane,EX,2010,2012,T2,09/06/2012,6,9,121,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,yes
121_2013,0,0,0,103,47,1.49569999,1.816083798,MA1003,6.5,5.46999979,3.3,2013_MA1003,0.791369863,12.89098361,-8.172802198,2.610655738,2.649041096,2.63956044,MA1003_EX,Matane,EX,2010,2013,T3,NA,NA,NA,121,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
121_2014,0,0,0,61.5,53,5.421912464,1.823295432,MA1003,6.5,5.46999979,3.3,2014_MA1003,1.275205479,14.44508197,-8.231593407,3.296721311,02/01/1900,2.372527473,MA1003_EX,Matane,EX,2010,2014,T4,01/06/2014,6,1,121,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
121_2015,NA,NA,NA,NA,74.75,7.04225412,1.666586751,MA1003,6.5,5.46999979,3.3,2015_MA1003,2.159289617,13.81557377,-5.875956284,3.058196721,02/01/1900,2.743169399,MA1003_EX,Matane,EX,2010,2015,T5,01/06/2015,6,1,121,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,NA
122_2011,0,0,0,7.75,24.25,16.01645406,6.153536501,MA1003,6.5,5.46999979,3.3,2011_MA1003,2.812978142,13.42008197,-4.954098361,3.304918033,02/01/1900,1.801639344,MA1003_EX,Matane,EX,2010,2011,T1,11/07/2011,7,11,122,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
122_2012,7.236842105,5.5,0,64,88.5,-8.662595776,3.845887283,MA1003,6.5,5.46999979,3.3,2012_MA1003,2.898219178,14.31598361,-5.095879121,2.462295082,02/01/1900,2.62967033,MA1003_EX,Matane,EX,2010,2012,T2,09/06/2012,6,9,122,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,yes
122_2013,0,0,0,42,53.75,9.926818386,3.620319666,MA1003,6.5,5.46999979,3.3,2013_MA1003,0.791369863,12.89098361,-8.172802198,2.610655738,2.649041096,2.63956044,MA1003_EX,Matane,EX,2010,2013,T3,NA,NA,NA,122,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
122_2014,0,0,0,83.57142857,93.57142857,7.086769,4.076340325,MA1003,6.5,5.46999979,3.3,2014_MA1003,1.275205479,14.44508197,-8.231593407,3.296721311,02/01/1900,2.372527473,MA1003_EX,Matane,EX,2010,2014,T4,01/06/2014,6,1,122,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
122_2015,NA,NA,NA,NA,122,0.089029761,2.337996165,MA1003,6.5,5.46999979,3.3,2015_MA1003,2.159289617,13.81557377,-5.875956284,3.058196721,02/01/1900,2.743169399,MA1003_EX,Matane,EX,2010,2015,T5,01/06/2015,6,1,122,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,NA
123_2011,4.951356859,1.166666667,0,14.88888889,54.27777778,3.848064128,3.127351077,MA1003,6.5,5.46999979,3.3,2011_MA1003,2.812978142,13.42008197,-4.954098361,3.304918033,02/01/1900,1.801639344,MA1003_EX,Matane,EX,2010,2011,T1,11/07/2011,7,11,123,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
123_2012,1.673325529,1.571428571,0,49.71428571,69.71428571,1.770286517,3.440228736,MA1003,6.5,5.46999979,3.3,2012_MA1003,2.898219178,14.31598361,-5.095879121,2.462295082,02/01/1900,2.62967033,MA1003_EX,Matane,EX,2010,2012,T2,09/06/2012,6,9,123,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
123_2013,0,0,0,84.15789474,76.81578947,2.65093143,4.77260844,MA1003,6.5,5.46999979,3.3,2013_MA1003,0.791369863,12.89098361,-8.172802198,2.610655738,2.649041096,2.63956044,MA1003_EX,Matane,EX,2010,2013,T3,NA,NA,NA,123,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
123_2014,0,0,0,61.45,87.45,6.269475792,5.122065648,MA1003,6.5,5.46999979,3.3,2014_MA1003,1.275205479,14.44508197,-8.231593407,3.296721311,02/01/1900,2.372527473,MA1003_EX,Matane,EX,2010,2014,T4,01/06/2014,6,1,123,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
123_2015,NA,NA,NA,NA,112.6,4.218307508,3.593294021,MA1003,6.5,5.46999979,3.3,2015_MA1003,2.159289617,13.81557377,-5.875956284,3.058196721,02/01/1900,2.743169399,MA1003_EX,Matane,EX,2010,2015,T5,01/06/2015,6,1,123,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,NA
124_2011,35.78042328,5.333333333,0,12.66666667,62,-0.083094444,1.942418937,MA1003,6.5,5.46999979,3.3,2011_MA1003,2.812978142,13.42008197,-4.954098361,3.304918033,02/01/1900,1.801639344,MA1003_EX,Matane,EX,2010,2011,T1,11/07/2011,7,11,124,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,yes
124_2012,27.80748663,4,0,18.33333333,61.66666667,1.828077766,2.25359869,MA1003,6.5,5.46999979,3.3,2012_MA1003,2.898219178,14.31598361,-5.095879121,2.462295082,02/01/1900,2.62967033,MA1003_EX,Matane,EX,2010,2012,T2,09/06/2012,6,9,124,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
124_2013,0,0,0,52,69,4.071627751,2.25359869,MA1003,6.5,5.46999979,3.3,2013_MA1003,0.791369863,12.89098361,-8.172802198,2.610655738,2.649041096,2.63956044,MA1003_EX,Matane,EX,2010,2013,T3,NA,NA,NA,124,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
124_2014,0,0,0,50.66666667,85.33333333,7.727783282,2.564778443,MA1003,6.5,5.46999979,3.3,2014_MA1003,1.275205479,14.44508197,-8.231593407,3.296721311,02/01/1900,2.372527473,MA1003_EX,Matane,EX,2010,2014,T4,01/06/2014,6,1,124,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
124_2015,NA,NA,NA,NA,116.3333333,8.060161057,1.922630726,MA1003,6.5,5.46999979,3.3,2015_MA1003,2.159289617,13.81557377,-5.875956284,3.058196721,02/01/1900,2.743169399,MA1003_EX,Matane,EX,2010,2015,T5,01/06/2015,6,1,124,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,NA
125_2011,5.263157895,1,0,18,54,4.736383302,5.067164698,MA1003,6.5,5.46999979,3.3,2011_MA1003,2.812978142,13.42008197,-4.954098361,3.304918033,02/01/1900,1.801639344,MA1003_EX,Matane,EX,2010,2011,T1,11/07/2011,7,11,125,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,yes
125_2012,0,0,0,52,73,-1.49569999,2.966248732,MA1003,6.5,5.46999979,3.3,2012_MA1003,2.898219178,14.31598361,-5.095879121,2.462295082,02/01/1900,2.62967033,MA1003_EX,Matane,EX,2010,2012,T2,09/06/2012,6,9,125,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
125_2013,0,0,0,88,67,-8.425776611,2.663260226,MA1003,6.5,5.46999979,3.3,2013_MA1003,0.791369863,12.89098361,-8.172802198,2.610655738,2.649041096,2.63956044,MA1003_EX,Matane,EX,2010,2013,T3,NA,NA,NA,125,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
125_2014,0,0,0,19.6,33.2,0.469483608,3.621530396,MA1003,6.5,5.46999979,3.3,2014_MA1003,1.275205479,14.44508197,-8.231593407,3.296721311,02/01/1900,2.372527473,MA1003_EX,Matane,EX,2010,2014,T4,01/06/2014,6,1,125,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
125_2015,NA,NA,NA,NA,35.08333333,1.786530544,3.136607025,MA1003,6.5,5.46999979,3.3,2015_MA1003,2.159289617,13.81557377,-5.875956284,3.058196721,02/01/1900,2.743169399,MA1003_EX,Matane,EX,2010,2015,T5,01/06/2015,6,1,125,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,NA
126_2011,22.22222222,2,0,7,39,0.747849995,4.296501294,MA1003,6.5,5.46999979,3.3,2011_MA1003,2.812978142,13.42008197,-4.954098361,3.304918033,02/01/1900,1.801639344,MA1003_EX,Matane,EX,2010,2011,T1,11/07/2011,7,11,126,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,yes
126_2012,0,0,0,15,42,11.59167492,2.91348017,MA1003,6.5,5.46999979,3.3,2012_MA1003,2.898219178,14.31598361,-5.095879121,2.462295082,02/01/1900,2.62967033,MA1003_EX,Matane,EX,2010,2012,T2,09/06/2012,6,9,126,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
126_2013,0,0,0,151.5,88.5,8.932652718,3.603258777,MA1003,6.5,5.46999979,3.3,2013_MA1003,0.791369863,12.89098361,-8.172802198,2.610655738,2.649041096,2.63956044,MA1003_EX,Matane,EX,2010,2013,T3,NA,NA,NA,126,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
126_2014,0,0,0,144.3333333,124.3333333,8.475633277,2.687912552,MA1003,6.5,5.46999979,3.3,2014_MA1003,1.275205479,14.44508197,-8.231593407,3.296721311,02/01/1900,2.372527473,MA1003_EX,Matane,EX,2010,2014,T4,01/06/2014,6,1,126,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
126_2015,NA,NA,NA,NA,158.3333333,9.971333267,2.575994721,MA1003,6.5,5.46999979,3.3,2015_MA1003,2.159289617,13.81557377,-5.875956284,3.058196721,02/01/1900,2.743169399,MA1003_EX,Matane,EX,2010,2015,T5,01/06/2015,6,1,126,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,NA
127_2011,19.43956601,6.666666667,0,34,78.66666667,-0.166188888,2.377113485,MA1003,6.5,5.46999979,3.3,2011_MA1003,2.812978142,13.42008197,-4.954098361,3.304918033,02/01/1900,1.801639344,MA1003_EX,Matane,EX,2010,2011,T1,11/07/2011,7,11,127,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,yes
127_2012,0,0,0,234,78,-0.415472219,1.476298791,MA1003,6.5,5.46999979,3.3,2012_MA1003,2.898219178,14.31598361,-5.095879121,2.462295082,02/01/1900,2.62967033,MA1003_EX,Matane,EX,2010,2012,T2,09/06/2012,6,9,127,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
127_2013,0,0,0,345.6666667,76.33333333,7.146122175,1.507724389,MA1003,6.5,5.46999979,3.3,2013_MA1003,0.791369863,12.89098361,-8.172802198,2.610655738,2.649041096,2.63956044,MA1003_EX,Matane,EX,2010,2013,T3,NA,NA,NA,127,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
127_2014,0,0,0,195,105,8.808011052,1.942418937,MA1003,6.5,5.46999979,3.3,2014_MA1003,1.275205479,14.44508197,-8.231593407,3.296721311,02/01/1900,2.372527473,MA1003_EX,Matane,EX,2010,2014,T4,01/06/2014,6,1,127,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
127_2015,NA,NA,NA,NA,140.3333333,0,1.537935496,MA1003,6.5,5.46999979,3.3,2015_MA1003,2.159289617,13.81557377,-5.875956284,3.058196721,02/01/1900,2.743169399,MA1003_EX,Matane,EX,2010,2015,T5,01/06/2015,6,1,127,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,NA
128_2012,1.322751323,1.666666667,0,50,56,-1.558020823,1.015800118,MA1003,6.5,5.46999979,3.3,2012_MA1003,2.898219178,14.31598361,-5.095879121,2.462295082,02/01/1900,2.62967033,MA1003_EX,Matane,EX,2010,2012,T2,09/06/2012,6,9,128,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
128_2013,0,0,0,12,49.75,4.092401362,0.918089448,MA1003,6.5,5.46999979,3.3,2013_MA1003,0.791369863,12.89098361,-8.172802198,2.610655738,2.649041096,2.63956044,MA1003_EX,Matane,EX,2010,2013,T3,NA,NA,NA,128,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
128_2014,0,0,0,57.33333333,66.16666667,5.276497187,1.024855466,MA1003,6.5,5.46999979,3.3,2014_MA1003,1.275205479,14.44508197,-8.231593407,3.296721311,02/01/1900,2.372527473,MA1003_EX,Matane,EX,2010,2014,T4,01/06/2014,6,1,128,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
128_2015,NA,NA,NA,NA,87.33333333,4.507873581,1.202097527,MA1003,6.5,5.46999979,3.3,2015_MA1003,2.159289617,13.81557377,-5.875956284,3.058196721,02/01/1900,2.743169399,MA1003_EX,Matane,EX,2010,2015,T5,01/06/2015,6,1,128,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,NA
129_2011,16.34920635,8.666666667,0,33,95,-0.997133327,0.633465288,MA1003,6.5,5.46999979,3.3,2011_MA1003,2.812978142,13.42008197,-4.954098361,3.304918033,02/01/1900,1.801639344,MA1003_EX,Matane,EX,2010,2011,T1,11/07/2011,7,11,129,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,yes
129_2012,9.345525649,10.66666667,0,74,91,2.908305536,1.562609934,MA1003,6.5,5.46999979,3.3,2012_MA1003,2.898219178,14.31598361,-5.095879121,2.462295082,02/01/1900,2.62967033,MA1003_EX,Matane,EX,2010,2012,T2,09/06/2012,6,9,129,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,yes
129_2013,0,0,0,113,102.6666667,-12.02099622,1.173435618,MA1003,6.5,5.46999979,3.3,2013_MA1003,0.791369863,12.89098361,-8.172802198,2.610655738,2.649041096,2.63956044,MA1003_EX,Matane,EX,2010,2013,T3,NA,NA,NA,129,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
129_2014,0,0,0,49.77777778,54.44444444,-1.425195613,1.975935932,MA1003,6.5,5.46999979,3.3,2014_MA1003,1.275205479,14.44508197,-8.231593407,3.296721311,02/01/1900,2.372527473,MA1003_EX,Matane,EX,2010,2014,T4,01/06/2014,6,1,129,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
129_2015,NA,NA,NA,NA,48.72727273,5.234949965,1.533998608,MA1003,6.5,5.46999979,3.3,2015_MA1003,2.159289617,13.81557377,-5.875956284,3.058196721,02/01/1900,2.743169399,MA1003_EX,Matane,EX,2010,2015,T5,01/06/2015,6,1,129,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,NA
13_2013,0,0,0,2,22,0,1.32962199,CA1001,6.5,5.050000191,2,2013_CA1001,0.843013699,13.4795082,-8.667857143,2.714754098,2.881917808,3.002747253,CA1001_TE,Casault,TE,2010,2013,T3,NA,NA,NA,13,Abibal,Abies balsamea,ok,332459.1032,5365826.443,-67.12620274,48.43048867,no
13_2015,NA,NA,NA,NA,15.5,3.489966643,0.993872747,CA1001,6.5,5.050000191,2,2015_CA1001,2.224863388,14.30286885,-6.178142077,3.221311475,02/01/1900,2.657377049,CA1001_TE,Casault,TE,2010,2015,T5,26/05/2015,5,26,13,Abibal,Abies balsamea,ok,332459.1032,5365826.443,-67.12620274,48.43048867,NA
130_2011,17.27705628,6.25,0,36.25,65.75,-1.225643047,1.569461245,MA1003,6.5,5.46999979,3.3,2011_MA1003,2.812978142,13.42008197,-4.954098361,3.304918033,02/01/1900,1.801639344,MA1003_EX,Matane,EX,2010,2011,T1,11/07/2011,7,11,130,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,yes
130_2012,0,0,0,31.66666667,60.83333333,3.438032616,1.762428862,MA1003,6.5,5.46999979,3.3,2012_MA1003,2.898219178,14.31598361,-5.095879121,2.462295082,02/01/1900,2.62967033,MA1003_EX,Matane,EX,2010,2012,T2,09/06/2012,6,9,130,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
130_2013,0,0,0,78,74.625,-3.469804021,2.228517867,MA1003,6.5,5.46999979,3.3,2013_MA1003,0.791369863,12.89098361,-8.172802198,2.610655738,2.649041096,2.63956044,MA1003_EX,Matane,EX,2010,2013,T3,NA,NA,NA,130,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
130_2014,0,0,0,45.58823529,60.70588235,2.316868612,3.597594686,MA1003,6.5,5.46999979,3.3,2014_MA1003,1.275205479,14.44508197,-8.231593407,3.296721311,02/01/1900,2.372527473,MA1003_EX,Matane,EX,2010,2014,T4,01/06/2014,6,1,130,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
130_2015,NA,NA,NA,NA,70,0,4.023606805,MA1003,6.5,5.46999979,3.3,2015_MA1003,2.159289617,13.81557377,-5.875956284,3.058196721,02/01/1900,2.743169399,MA1003_EX,Matane,EX,2010,2015,T5,01/06/2015,6,1,130,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,NA
131_2013,0,0,0,50,43.5,1.246416658,0.375048542,MA1003,6.5,5.46999979,3.3,2013_MA1003,0.791369863,12.89098361,-8.172802198,2.610655738,2.649041096,2.63956044,MA1003_EX,Matane,EX,2010,2013,T3,NA,NA,NA,131,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
131_2014,0,0,0,46.5,48.5,0.581661107,0.397319183,MA1003,6.5,5.46999979,3.3,2014_MA1003,1.275205479,14.44508197,-8.231593407,3.296721311,02/01/1900,2.372527473,MA1003_EX,Matane,EX,2010,2014,T4,01/06/2014,6,1,131,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
131_2015,NA,NA,NA,NA,50.83333333,5.77506385,0.517052582,MA1003,6.5,5.46999979,3.3,2015_MA1003,2.159289617,13.81557377,-5.875956284,3.058196721,02/01/1900,2.743169399,MA1003_EX,Matane,EX,2010,2015,T5,01/06/2015,6,1,131,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,NA
132_2014,0,0,0,39,53.66666667,8.621048554,0.769411279,MA1003,6.5,5.46999979,3.3,2014_MA1003,1.275205479,14.44508197,-8.231593407,3.296721311,02/01/1900,2.372527473,MA1003_EX,Matane,EX,2010,2014,T4,01/06/2014,6,1,132,Abibal,Abies balsamea,ok,346568.3726,5410358.35,-66.93104719,48.83018934,no
