site,territory,EX,build_year,sample_year,plot_year,time,date,month,day,plot,species_cor,nom_lat,height,diam,arrow,stem_state,no_browsing,young_browsing,old_browsing,Browsing_percent,sampling_area_m2,missingpicnote
CA1001,Casault,EX,2010,2014,3_2014,T4,25/05/2014,5,25,3,Acespi,Acer spicatum,134,19.8,Unbrowsed,Live,12,0,0,0,4,ok
CA1001,Casault,EX,2010,2014,3_2014,T4,25/05/2014,5,25,3,Acespi,Acer spicatum,215,30,Unbrowsed,Live,22,0,0,0,4,ok
CA1001,Casault,EX,2010,2014,3_2014,T4,25/05/2014,5,25,3,Acespi,Acer spicatum,186,31.6,Unbrowsed,Live,9,0,0,0,4,ok
CA1001,Casault,EX,2010,2014,3_2014,T4,25/05/2014,5,25,3,Prupen,Prunus pensylvanica,186,22.8,Unbrowsed,Live,9,0,0,0,4,ok
CA1001,Casault,EX,2010,2015,3_2015,T5,26/05/2015,5,26,3,Abibal,Abies balsamea,25,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CA1001,Casault,EX,2010,2015,3_2015,T5,26/05/2015,5,26,3,Abibal,Abies balsamea,11,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CA1001,Casault,EX,2010,2015,3_2015,T5,26/05/2015,5,26,3,Acespi,Acer spicatum,199,NA,Browsed,Live,NA,NA,NA,NA,4,ok
CA1001,Casault,EX,2010,2015,3_2015,T5,26/05/2015,5,26,3,Acespi,Acer spicatum,201,NA,Browsed,Live,NA,NA,NA,NA,4,ok
CA1001,Casault,EX,2010,2015,3_2015,T5,26/05/2015,5,26,3,Acespi,Acer spicatum,143,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CA1001,Casault,EX,2010,2015,3_2015,T5,26/05/2015,5,26,3,Acespi,Acer spicatum,192,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CA1001,Casault,EX,2010,2015,3_2015,T5,26/05/2015,5,26,3,Acespi,Acer spicatum,164,NA,Browsed,Live,NA,NA,NA,NA,4,ok
CA1001,Casault,EX,2010,2015,3_2015,T5,26/05/2015,5,26,3,Acespi,Acer spicatum,226,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CA1001,Casault,EX,2010,2015,3_2015,T5,26/05/2015,5,26,3,Prupen,Prunus pensylvanica,242,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CA1001,Casault,EX,2010,2016,3_2016,T6,29/05/2016,5,29,3,Abibal,Abies balsamea,16,2,Unbrowsed,Live,1,0,0,0,4,ok
CA1001,Casault,EX,2010,2016,3_2016,T6,29/05/2016,5,29,3,Abibal,Abies balsamea,30,6.5,Unbrowsed,Live,10,0,0,0,4,ok
CA1001,Casault,EX,2010,2016,3_2016,T6,29/05/2016,5,29,3,Acespi,Acer spicatum,229,48.6,Unbrowsed,Live,20,0,0,0,4,ok
CA1001,Casault,EX,2010,2016,3_2016,T6,29/05/2016,5,29,3,Acespi,Acer spicatum,148,16.2,Unbrowsed,Live,2,0,0,0,4,ok
CA1001,Casault,EX,2010,2016,3_2016,T6,29/05/2016,5,29,3,Acespi,Acer spicatum,215,27.3,Unbrowsed,Live,9,0,0,0,4,ok
CA1001,Casault,EX,2010,2016,3_2016,T6,29/05/2016,5,29,3,Acespi,Acer spicatum,249,35.6,Unbrowsed,Live,36,0,0,0,4,ok
CA1001,Casault,EX,2010,2016,3_2016,T6,29/05/2016,5,29,3,Acespi,Acer spicatum,169,15.2,Browsed,Live,5,0,0,0,4,ok
CA1001,Casault,EX,2010,2016,3_2016,T6,29/05/2016,5,29,3,Acespi,Acer spicatum,232,32.9,Unbrowsed,Live,9,0,0,0,4,ok
CA1001,Casault,EX,2010,2016,3_2016,T6,29/05/2016,5,29,3,Prupen,Prunus pensylvanica,312,33.4,Unbrowsed,Live,42,0,0,0,4,ok
CA1001,Casault,EX,2010,2010,4_2010,T0,29/06/2010,6,29,4,Acespi,Acer spicatum,16,NA,Unbrowsed,NA,1,0,NA,0,4,ok
CA1001,Casault,EX,2010,2010,4_2010,T0,29/06/2010,6,29,4,Acespi,Acer spicatum,14,NA,Unbrowsed,NA,2,0,NA,0,4,ok
CA1001,Casault,EX,2010,2010,4_2010,T0,29/06/2010,6,29,4,Betula,Betula sp.,47,NA,Unbrowsed,NA,3,2,NA,40,4,ok
CA1001,Casault,EX,2010,2010,4_2010,T0,29/06/2010,6,29,4,Betula,Betula sp.,115,NA,Unbrowsed,NA,9,11,NA,55,4,ok
CA1001,Casault,EX,2010,2010,4_2010,T0,29/06/2010,6,29,4,Betula,Betula sp.,40,NA,Unbrowsed,NA,3,2,NA,40,4,ok
CA1001,Casault,EX,2010,2010,4_2010,T0,29/06/2010,6,29,4,Popbal,Populus balsamifera,31,NA,Unbrowsed,NA,1,0,NA,0,4,ok
CA1001,Casault,EX,2010,2010,4_2010,T0,29/06/2010,6,29,4,Popbal,Populus balsamifera,16,NA,Unbrowsed,NA,1,0,NA,0,4,ok
CA1001,Casault,EX,2010,2011,4_2011,T1,19/07/2011,7,19,4,Betula,Betula sp.,110,NA,Unbrowsed,Live,13,0,7,35,4,ok
CA1001,Casault,EX,2010,2011,4_2011,T1,19/07/2011,7,19,4,Betula,Betula sp.,54,NA,Unbrowsed,Live,4,0,0,0,4,ok
CA1001,Casault,EX,2010,2011,4_2011,T1,19/07/2011,7,19,4,Poptre,Populus tremuloides,68,NA,Unbrowsed,Live,2,0,0,0,4,ok
CA1001,Casault,EX,2010,2011,4_2011,T1,19/07/2011,7,19,4,Poptre,Populus tremuloides,62,NA,Unbrowsed,Live,4,0,0,0,4,ok
CA1001,Casault,EX,2010,2011,4_2011,T1,19/07/2011,7,19,4,Poptre,Populus tremuloides,123,NA,Unbrowsed,Live,22,0,0,0,4,ok
CA1001,Casault,EX,2010,2011,4_2011,T1,19/07/2011,7,19,4,Poptre,Populus tremuloides,62,NA,Unbrowsed,Live,2,0,0,0,4,ok
CA1001,Casault,EX,2010,2011,4_2011,T1,19/07/2011,7,19,4,Poptre,Populus tremuloides,52,NA,Unbrowsed,Live,1,0,0,0,4,ok
CA1001,Casault,EX,2010,2012,4_2012,T2,27/05/2012,5,27,4,Acespi,Acer spicatum,70,NA,Unbrowsed,Live,3,0,0,0,4,ok
CA1001,Casault,EX,2010,2012,4_2012,T2,27/05/2012,5,27,4,Betula,Betula sp.,109,NA,Unbrowsed,Live,2,0,0,0,4,ok
CA1001,Casault,EX,2010,2012,4_2012,T2,27/05/2012,5,27,4,Betula,Betula sp.,85,NA,Unbrowsed,Live,8,0,0,0,4,ok
CA1001,Casault,EX,2010,2012,4_2012,T2,27/05/2012,5,27,4,Betula,Betula sp.,55,NA,Unbrowsed,Live,1,0,0,0,4,ok
CA1001,Casault,EX,2010,2012,4_2012,T2,27/05/2012,5,27,4,Betula,Betula sp.,76,NA,Unbrowsed,Live,2,0,0,0,4,ok
CA1001,Casault,EX,2010,2012,4_2012,T2,27/05/2012,5,27,4,Betula,Betula sp.,119,NA,Unbrowsed,Live,8,0,0,0,4,ok
CA1001,Casault,EX,2010,2012,4_2012,T2,27/05/2012,5,27,4,Betula,Betula sp.,72,NA,Unbrowsed,Live,2,0,0,0,4,ok
CA1001,Casault,EX,2010,2012,4_2012,T2,27/05/2012,5,27,4,Betula,Betula sp.,128,NA,Unbrowsed,Live,25,0,0,0,4,ok
CA1001,Casault,EX,2010,2012,4_2012,T2,27/05/2012,5,27,4,Poptre,Populus tremuloides,109,NA,Unbrowsed,Live,7,0,0,0,4,ok
CA1001,Casault,EX,2010,2012,4_2012,T2,27/05/2012,5,27,4,Poptre,Populus tremuloides,97,NA,Unbrowsed,Live,12,0,0,0,4,ok
CA1001,Casault,EX,2010,2012,4_2012,T2,27/05/2012,5,27,4,Poptre,Populus tremuloides,94,NA,Unbrowsed,Live,11,0,0,0,4,ok
CA1001,Casault,EX,2010,2012,4_2012,T2,27/05/2012,5,27,4,Poptre,Populus tremuloides,107,NA,Unbrowsed,Live,9,0,0,0,4,ok
CA1001,Casault,EX,2010,2012,4_2012,T2,27/05/2012,5,27,4,Poptre,Populus tremuloides,118,NA,Unbrowsed,Live,5,0,0,0,4,ok
CA1001,Casault,EX,2010,2012,4_2012,T2,27/05/2012,5,27,4,Poptre,Populus tremuloides,158,NA,Unbrowsed,Live,10,0,0,0,4,ok
CA1001,Casault,EX,2010,2013,4_2013,T3,NA,NA,NA,4,Betula,Betula sp.,187.3,32.06,Unbrowsed,Live,44,0,0,0,4,ok
CA1001,Casault,EX,2010,2013,4_2013,T3,NA,NA,NA,4,Betula,Betula sp.,220,29.62,Unbrowsed,Live,37,0,0,0,4,ok
CA1001,Casault,EX,2010,2013,4_2013,T3,NA,NA,NA,4,Betula,Betula sp.,143,14.92,Unbrowsed,Live,12,0,0,0,4,ok
CA1001,Casault,EX,2010,2013,4_2013,T3,NA,NA,NA,4,Betula,Betula sp.,155,16.58,Unbrowsed,Live,5,0,0,0,4,ok
CA1001,Casault,EX,2010,2013,4_2013,T3,NA,NA,NA,4,Betula,Betula sp.,93,15.1,Unbrowsed,Live,4,0,0,0,4,ok
CA1001,Casault,EX,2010,2013,4_2013,T3,NA,NA,NA,4,Betula,Betula sp.,175,19.72,Unbrowsed,Live,25,0,0,0,4,ok
CA1001,Casault,EX,2010,2013,4_2013,T3,NA,NA,NA,4,Betula,Betula sp.,159.3,10.5,Unbrowsed,Live,11,0,0,0,4,ok
CA1001,Casault,EX,2010,2013,4_2013,T3,NA,NA,NA,4,Betula,Betula sp.,191.5,19.52,Unbrowsed,Live,18,0,0,0,4,ok
CA1001,Casault,EX,2010,2013,4_2013,T3,NA,NA,NA,4,Poptre,Populus tremuloides,132,14.42,Unbrowsed,Live,11,0,0,0,4,ok
CA1001,Casault,EX,2010,2013,4_2013,T3,NA,NA,NA,4,Poptre,Populus tremuloides,174.5,18.44,Unbrowsed,Live,10,0,0,0,4,ok
CA1001,Casault,EX,2010,2013,4_2013,T3,NA,NA,NA,4,Poptre,Populus tremuloides,103.5,19,Unbrowsed,Live,21,0,0,0,4,ok
CA1001,Casault,EX,2010,2013,4_2013,T3,NA,NA,NA,4,Poptre,Populus tremuloides,227,47.42,Unbrowsed,Live,85,0,0,0,4,ok
CA1001,Casault,EX,2010,2014,4_2014,T4,25/05/2014,5,25,4,Betula,Betula sp.,98,10.8,Unbrowsed,Live,10,0,0,0,4,ok
CA1001,Casault,EX,2010,2014,4_2014,T4,25/05/2014,5,25,4,Betula,Betula sp.,224,25.2,Unbrowsed,Live,35,0,0,0,4,ok
CA1001,Casault,EX,2010,2014,4_2014,T4,25/05/2014,5,25,4,Betula,Betula sp.,258,53.9,Unbrowsed,Live,85,0,0,0,4,ok
CA1001,Casault,EX,2010,2014,4_2014,T4,25/05/2014,5,25,4,Betula,Betula sp.,207,18.4,Unbrowsed,Live,10,0,0,0,4,ok
CA1001,Casault,EX,2010,2014,4_2014,T4,25/05/2014,5,25,4,Betula,Betula sp.,221,19.6,Unbrowsed,Live,19,0,0,0,4,ok
CA1001,Casault,EX,2010,2014,4_2014,T4,25/05/2014,5,25,4,Betula,Betula sp.,183,19.2,Unbrowsed,Live,20,0,0,0,4,ok
CA1001,Casault,EX,2010,2014,4_2014,T4,25/05/2014,5,25,4,Betula,Betula sp.,125,16.5,Unbrowsed,Live,4,0,0,0,4,ok
CA1001,Casault,EX,2010,2014,4_2014,T4,25/05/2014,5,25,4,Poptre,Populus tremuloides,142,19.6,Unbrowsed,Live,11,0,0,0,4,ok
CA1001,Casault,EX,2010,2014,4_2014,T4,25/05/2014,5,25,4,Poptre,Populus tremuloides,194,19,Unbrowsed,Live,14,0,0,0,4,ok
CA1001,Casault,EX,2010,2014,4_2014,T4,25/05/2014,5,25,4,Poptre,Populus tremuloides,242,55.2,Unbrowsed,Live,35,0,0,0,4,ok
CA1001,Casault,EX,2010,2015,4_2015,T5,26/05/2015,5,26,4,Abibal,Abies balsamea,20,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CA1001,Casault,EX,2010,2015,4_2015,T5,26/05/2015,5,26,4,Betula,Betula sp.,132,NA,Browsed,Mutilate,NA,NA,NA,NA,4,ok
CA1001,Casault,EX,2010,2015,4_2015,T5,26/05/2015,5,26,4,Betula,Betula sp.,274,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CA1001,Casault,EX,2010,2015,4_2015,T5,26/05/2015,5,26,4,Betula,Betula sp.,300,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CA1001,Casault,EX,2010,2015,4_2015,T5,26/05/2015,5,26,4,Betula,Betula sp.,243,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CA1001,Casault,EX,2010,2015,4_2015,T5,26/05/2015,5,26,4,Betula,Betula sp.,280.5,NA,Unbrowsed,Mutilate,NA,NA,NA,NA,4,ok
CA1001,Casault,EX,2010,2015,4_2015,T5,26/05/2015,5,26,4,Betula,Betula sp.,152,NA,Browsed,Mutilate,NA,NA,NA,NA,4,ok
CA1001,Casault,EX,2010,2015,4_2015,T5,26/05/2015,5,26,4,Poptre,Populus tremuloides,300,NA,Unbrowsed,Mutilate,NA,NA,NA,NA,4,ok
CA1001,Casault,EX,2010,2015,4_2015,T5,26/05/2015,5,26,4,Poptre,Populus tremuloides,115,NA,Unbrowsed,Dead,NA,NA,NA,NA,4,ok
CA1001,Casault,EX,2010,2015,4_2015,T5,26/05/2015,5,26,4,Poptre,Populus tremuloides,253,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CA1001,Casault,EX,2010,2015,4_2015,T5,26/05/2015,5,26,4,Poptre,Populus tremuloides,66,NA,Unbrowsed,Dead,NA,NA,NA,NA,4,ok
CA1001,Casault,EX,2010,2016,4_2016,T6,28/05/2016,5,28,4,Abibal,Abies balsamea,23,4.5,Unbrowsed,Live,2,0,0,0,4,ok
CA1001,Casault,EX,2010,2016,4_2016,T6,28/05/2016,5,28,4,Betula,Betula sp.,132,21.5,Browsed,Mutilate,0,0,0,NA,4,ok
CA1001,Casault,EX,2010,2016,4_2016,T6,28/05/2016,5,28,4,Betula,Betula sp.,294,31.2,Unbrowsed,Live,19,0,0,0,4,ok
CA1001,Casault,EX,2010,2016,4_2016,T6,28/05/2016,5,28,4,Betula,Betula sp.,313,35.1,Unbrowsed,Live,74,0,0,0,4,ok
CA1001,Casault,EX,2010,2016,4_2016,T6,28/05/2016,5,28,4,Betula,Betula sp.,320,30.6,Unbrowsed,Live,26,0,0,0,4,ok
CA1001,Casault,EX,2010,2016,4_2016,T6,28/05/2016,5,28,4,Betula,Betula sp.,369,63.1,Unbrowsed,Live,95,0,0,0,4,ok
CA1001,Casault,EX,2010,2016,4_2016,T6,28/05/2016,5,28,4,Poptre,Populus tremuloides,79,14.1,Unbrowsed,Dead,0,0,0,NA,4,ok
CA1001,Casault,EX,2010,2016,4_2016,T6,28/05/2016,5,28,4,Poptre,Populus tremuloides,265,24.9,Unbrowsed,Live,20,0,0,0,4,ok
CA1001,Casault,EX,2010,2016,4_2016,T6,28/05/2016,5,28,4,Poptre,Populus tremuloides,116,19.4,Unbrowsed,Dead,0,0,0,NA,4,ok
CA1001,Casault,EX,2010,2016,4_2016,T6,28/05/2016,5,28,4,Poptre,Populus tremuloides,367,42.1,Unbrowsed,Live,114,0,0,0,4,ok
CA1001,Casault,EX,2010,2010,5_2010,T0,29/06/2010,6,29,5,Abibal,Abies balsamea,12,NA,Unbrowsed,NA,1,0,NA,0,4,ok
CA1001,Casault,EX,2010,2010,5_2010,T0,29/06/2010,6,29,5,Abibal,Abies balsamea,12,NA,Unbrowsed,NA,1,0,NA,0,4,ok
CA1001,Casault,EX,2010,2010,5_2010,T0,29/06/2010,6,29,5,Abibal,Abies balsamea,11,NA,Unbrowsed,NA,1,0,NA,0,4,ok
CA1001,Casault,EX,2010,2010,5_2010,T0,29/06/2010,6,29,5,Abibal,Abies balsamea,25,NA,Unbrowsed,NA,5,0,NA,0,4,ok
CA1001,Casault,EX,2010,2010,5_2010,T0,29/06/2010,6,29,5,Acespi,Acer spicatum,113,NA,Browsed,NA,2,5,NA,71.42857143,4,ok
CA1001,Casault,EX,2010,2010,5_2010,T0,29/06/2010,6,29,5,Betula,Betula sp.,58,NA,Browsed,NA,3,3,NA,50,4,ok
CA1001,Casault,EX,2010,2010,5_2010,T0,29/06/2010,6,29,5,Betula,Betula sp.,66,NA,Unbrowsed,NA,5,2,NA,28.57142857,4,ok
CA1001,Casault,EX,2010,2010,5_2010,T0,29/06/2010,6,29,5,Betula,Betula sp.,69,NA,Unbrowsed,NA,2,0,NA,0,4,ok
CA1001,Casault,EX,2010,2010,5_2010,T0,29/06/2010,6,29,5,Picea,Picea sp.,29,NA,Unbrowsed,NA,33,0,NA,0,4,ok
CA1001,Casault,EX,2010,2011,5_2011,T1,19/07/2011,7,19,5,Abibal,Abies balsamea,100,NA,Browsed,Live,64,0,9,12.32876712,4,ok
CA1001,Casault,EX,2010,2011,5_2011,T1,19/07/2011,7,19,5,Abibal,Abies balsamea,79,NA,Browsed,Decaying,1,0,1,50,4,ok
CA1001,Casault,EX,2010,2011,5_2011,T1,19/07/2011,7,19,5,Abibal,Abies balsamea,39,NA,Unbrowsed,Live,9,0,0,0,4,ok
CA1001,Casault,EX,2010,2011,5_2011,T1,19/07/2011,7,19,5,Abibal,Abies balsamea,42,NA,Unbrowsed,Live,6,0,0,0,4,ok
CA1001,Casault,EX,2010,2011,5_2011,T1,19/07/2011,7,19,5,Abibal,Abies balsamea,46,NA,Unbrowsed,Live,14,0,0,0,4,ok
CA1001,Casault,EX,2010,2011,5_2011,T1,19/07/2011,7,19,5,Abibal,Abies balsamea,28,NA,Unbrowsed,Live,4,0,0,0,4,ok
CA1001,Casault,EX,2010,2011,5_2011,T1,19/07/2011,7,19,5,Abibal,Abies balsamea,25,NA,Unbrowsed,Live,4,0,0,0,4,ok
CA1001,Casault,EX,2010,2011,5_2011,T1,19/07/2011,7,19,5,Abibal,Abies balsamea,23,NA,Browsed,Live,4,0,2,33.33333333,4,ok
CA1001,Casault,EX,2010,2011,5_2011,T1,19/07/2011,7,19,5,Abibal,Abies balsamea,28,NA,Unbrowsed,Live,4,0,0,0,4,ok
CA1001,Casault,EX,2010,2011,5_2011,T1,19/07/2011,7,19,5,Acespi,Acer spicatum,107,NA,Unbrowsed,Live,12,0,3,20,4,ok
CA1001,Casault,EX,2010,2011,5_2011,T1,19/07/2011,7,19,5,Betula,Betula sp.,63,NA,Unbrowsed,Live,12,0,0,0,4,ok
CA1001,Casault,EX,2010,2011,5_2011,T1,19/07/2011,7,19,5,Betula,Betula sp.,71,NA,Unbrowsed,Live,8,0,5,38.46153846,4,ok
CA1001,Casault,EX,2010,2011,5_2011,T1,19/07/2011,7,19,5,Betula,Betula sp.,85,NA,Unbrowsed,Live,10,0,5,33.33333333,4,ok
CA1001,Casault,EX,2010,2011,5_2011,T1,19/07/2011,7,19,5,Betula,Betula sp.,72,NA,Unbrowsed,Live,14,0,1,6.666666667,4,ok
CA1001,Casault,EX,2010,2011,5_2011,T1,19/07/2011,7,19,5,Betula,Betula sp.,71,NA,Unbrowsed,Live,9,0,0,0,4,ok
CA1001,Casault,EX,2010,2011,5_2011,T1,19/07/2011,7,19,5,Picea,Picea sp.,45,NA,NA,NA,NA,NA,NA,NA,4,missingpic
CA1001,Casault,EX,2010,2012,5_2012,T2,27/05/2012,5,27,5,Abibal,Abies balsamea,40,NA,Unbrowsed,Live,7,0,0,0,4,ok
CA1001,Casault,EX,2010,2012,5_2012,T2,27/05/2012,5,27,5,Abibal,Abies balsamea,33,NA,Unbrowsed,Live,4,0,0,0,4,ok
CA1001,Casault,EX,2010,2012,5_2012,T2,27/05/2012,5,27,5,Abibal,Abies balsamea,33,NA,Browsed,Live,4,0,2,33.33333333,4,ok
CA1001,Casault,EX,2010,2012,5_2012,T2,27/05/2012,5,27,5,Abibal,Abies balsamea,100,NA,Browsed,Live,202,0,6,2.884615385,4,ok
CA1001,Casault,EX,2010,2012,5_2012,T2,27/05/2012,5,27,5,Abibal,Abies balsamea,57,NA,Unbrowsed,Live,28,0,0,0,4,ok
CA1001,Casault,EX,2010,2012,5_2012,T2,27/05/2012,5,27,5,Abibal,Abies balsamea,47,NA,Unbrowsed,Live,4,0,0,0,4,ok
CA1001,Casault,EX,2010,2012,5_2012,T2,27/05/2012,5,27,5,Abibal,Abies balsamea,32,NA,Unbrowsed,Live,4,0,0,0,4,ok
CA1001,Casault,EX,2010,2012,5_2012,T2,27/05/2012,5,27,5,Abibal,Abies balsamea,16,NA,Unbrowsed,Live,2,0,0,0,4,ok
CA1001,Casault,EX,2010,2012,5_2012,T2,27/05/2012,5,27,5,Acespi,Acer spicatum,121,NA,Unbrowsed,Live,8,0,0,0,4,ok
CA1001,Casault,EX,2010,2012,5_2012,T2,27/05/2012,5,27,5,Acespi,Acer spicatum,190,NA,Unbrowsed,Decaying,19,0,0,0,4,ok
CA1001,Casault,EX,2010,2012,5_2012,T2,27/05/2012,5,27,5,Betula,Betula sp.,156,NA,Unbrowsed,Live,32,0,0,0,4,ok
CA1001,Casault,EX,2010,2012,5_2012,T2,27/05/2012,5,27,5,Betula,Betula sp.,175,NA,Unbrowsed,Live,31,0,0,0,4,ok
CA1001,Casault,EX,2010,2012,5_2012,T2,27/05/2012,5,27,5,Betula,Betula sp.,30,NA,Unbrowsed,Live,1,0,0,0,4,ok
CA1001,Casault,EX,2010,2012,5_2012,T2,27/05/2012,5,27,5,Picea,Picea sp.,56,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CA1001,Casault,EX,2010,2013,5_2013,T3,NA,NA,NA,5,Abibal,Abies balsamea,73,13.54,Unbrowsed,Live,49,0,0,0,4,ok
CA1001,Casault,EX,2010,2013,5_2013,T3,NA,NA,NA,5,Abibal,Abies balsamea,39,5.8,Unbrowsed,Live,7,0,0,0,4,ok
CA1001,Casault,EX,2010,2013,5_2013,T3,NA,NA,NA,5,Abibal,Abies balsamea,42,6.08,Unbrowsed,Live,8,0,0,0,4,ok
CA1001,Casault,EX,2010,2013,5_2013,T3,NA,NA,NA,5,Abibal,Abies balsamea,28,5.44,Unbrowsed,Live,7,0,0,0,4,ok
CA1001,Casault,EX,2010,2013,5_2013,T3,NA,NA,NA,5,Abibal,Abies balsamea,51,7.16,Unbrowsed,Live,14,0,0,0,4,ok
CA1001,Casault,EX,2010,2013,5_2013,T3,NA,NA,NA,5,Abibal,Abies balsamea,63,10.3,Unbrowsed,Live,17,0,0,0,4,ok
CA1001,Casault,EX,2010,2013,5_2013,T3,NA,NA,NA,5,Abibal,Abies balsamea,28,6.5,Unbrowsed,Live,4,0,0,0,4,ok
CA1001,Casault,EX,2010,2013,5_2013,T3,NA,NA,NA,5,Abibal,Abies balsamea,52,9.52,Unbrowsed,Live,11,0,0,0,4,ok
CA1001,Casault,EX,2010,2013,5_2013,T3,NA,NA,NA,5,Acespi,Acer spicatum,213,45.8,Unbrowsed,Live,48,0,0,0,4,ok
CA1001,Casault,EX,2010,2013,5_2013,T3,NA,NA,NA,5,Acespi,Acer spicatum,184,23.64,Unbrowsed,Live,15,0,0,0,4,ok
CA1001,Casault,EX,2010,2013,5_2013,T3,NA,NA,NA,5,Betula,Betula sp.,36.5,4.96,Unbrowsed,Live,2,0,0,0,4,ok
CA1001,Casault,EX,2010,2013,5_2013,T3,NA,NA,NA,5,Betula,Betula sp.,242,40.2,Unbrowsed,Live,58,0,0,0,4,ok
CA1001,Casault,EX,2010,2013,5_2013,T3,NA,NA,NA,5,Betula,Betula sp.,176,29,Unbrowsed,Live,44,0,0,0,4,ok
CA1001,Casault,EX,2010,2013,5_2013,T3,NA,NA,NA,5,Betula,Betula sp.,50,9.48,Unbrowsed,Live,1,0,0,0,4,ok
CA1001,Casault,EX,2010,2013,5_2013,T3,NA,NA,NA,5,Betula,Betula sp.,55,3.62,Unbrowsed,Live,1,0,0,0,4,ok
CA1001,Casault,EX,2010,2013,5_2013,T3,NA,NA,NA,5,Betula,Betula sp.,208,39.92,Unbrowsed,Live,75,0,0,0,4,ok
CA1001,Casault,EX,2010,2013,5_2013,T3,NA,NA,NA,5,Picea,Picea sp.,72,13.64,Unbrowsed,Live,NA,0,0,NA,4,ok
CA1001,Casault,EX,2010,2013,5_2013,T3,NA,NA,NA,5,Picea,Picea sp.,77,17.22,Unbrowsed,Live,NA,0,0,NA,4,ok
CA1001,Casault,EX,2010,2014,5_2014,T4,25/05/2014,5,25,5,Abibal,Abies balsamea,75,17.9,Unbrowsed,Live,35,0,0,0,4,ok
CA1001,Casault,EX,2010,2014,5_2014,T4,25/05/2014,5,25,5,Abibal,Abies balsamea,59,8.1,Unbrowsed,Live,5,0,0,0,4,ok
CA1001,Casault,EX,2010,2014,5_2014,T4,25/05/2014,5,25,5,Abibal,Abies balsamea,94,10.4,Unbrowsed,Live,20,0,0,0,4,ok
CA1001,Casault,EX,2010,2014,5_2014,T4,25/05/2014,5,25,5,Abibal,Abies balsamea,44,5,Unbrowsed,Live,4,0,0,0,4,ok
CA1001,Casault,EX,2010,2014,5_2014,T4,25/05/2014,5,25,5,Abibal,Abies balsamea,23,6,Unbrowsed,Live,3,0,0,0,4,ok
CA1001,Casault,EX,2010,2014,5_2014,T4,25/05/2014,5,25,5,Abibal,Abies balsamea,46,11.5,Unbrowsed,Live,6,0,0,0,4,ok
CA1001,Casault,EX,2010,2014,5_2014,T4,25/05/2014,5,25,5,Abibal,Abies balsamea,39,6.7,Unbrowsed,Live,5,0,0,0,4,ok
CA1001,Casault,EX,2010,2014,5_2014,T4,25/05/2014,5,25,5,Abibal,Abies balsamea,37,6.5,Unbrowsed,Live,7,0,0,0,4,ok
CA1001,Casault,EX,2010,2014,5_2014,T4,25/05/2014,5,25,5,Betula,Betula sp.,300,44.6,Unbrowsed,Live,64,0,0,0,4,ok
CA1001,Casault,EX,2010,2014,5_2014,T4,25/05/2014,5,25,5,Betula,Betula sp.,196,35.6,Unbrowsed,Live,31,0,0,0,4,ok
CA1001,Casault,EX,2010,2014,5_2014,T4,25/05/2014,5,25,5,Betula,Betula sp.,300,47,Unbrowsed,Live,101,0,0,0,4,ok
CA1001,Casault,EX,2010,2014,5_2014,T4,25/05/2014,5,25,5,Picea,Picea sp.,96,17.1,Unbrowsed,Live,0,0,0,NA,4,ok
CA1001,Casault,EX,2010,2014,5_2014,T4,25/05/2014,5,25,5,Picea,Picea sp.,110,20.6,Unbrowsed,Live,0,0,0,NA,4,ok
CA1001,Casault,EX,2010,2015,5_2015,T5,26/05/2015,5,26,5,Abibal,Abies balsamea,39,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CA1001,Casault,EX,2010,2015,5_2015,T5,26/05/2015,5,26,5,Abibal,Abies balsamea,17,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CA1001,Casault,EX,2010,2015,5_2015,T5,26/05/2015,5,26,5,Abibal,Abies balsamea,70,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CA1001,Casault,EX,2010,2015,5_2015,T5,26/05/2015,5,26,5,Abibal,Abies balsamea,58,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CA1001,Casault,EX,2010,2015,5_2015,T5,26/05/2015,5,26,5,Abibal,Abies balsamea,33,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CA1001,Casault,EX,2010,2015,5_2015,T5,26/05/2015,5,26,5,Abibal,Abies balsamea,27,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CA1001,Casault,EX,2010,2015,5_2015,T5,26/05/2015,5,26,5,Abibal,Abies balsamea,16,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
